nom_site,id_site,id_flux,longitude,latitude
Villeurbanne_A.France_E.Zola_ID647-648,300020919,353290802,4.883079529,45.76879525
Plessis vélo route,300021180,353292574,-1.51769,47.43098
porzh kerviche,300021367,353293977,-2.73493,47.60652
Bron_Ch des Balmes_F.Forest_ID1163-1164_3G,300021415,353479403,4.893222,45.72373
Nice - Rue Pierre Dévoluy,300022089,353636188,7.27443,43.70371
Raucoules,300022822,353303753,4.29163,45.16634
Esnans,300023232,353306806,6.328383359,47.34313188
Lyon 3_Berges du Rhône (formule),300023370,353307728,4.840893745,45.76098894
Paris | Quai des Tuileries,300023969,353311026,2.32203,48.86357
Route des Creuses,300025032,353317732,6.07432,45.88798
48 rue de tregueux,300025265,353319175,-2.75994,48.50214
Place Bozzi,300028857,353345700,4.71541,49.77485
GR Liziec - Séné,300030033,353354245,-2.7124269,47.6491237
PN19,300030596,353476291,5.047326933,45.0499836
09_Piste St augustin,300030707,353359326,-1.1027,45.67323
Montpellier | D5 - Juvignac,300031126,353362802,3.81324,43.5907
CASTANET,300031182,353363181,1.51823,43.50921
VV COUTENS,300032690,353374604,1.819825172,43.07509497
VRLIN PN45 (Bosville),300035708,353395392,0.7023432,49.76823
VRLIN PN51 (Cany Barville),300035710,353395409,0.6345552,49.7747
fresnes sur escaut,300036621,353402569,3.56617,50.43
Cappelle en Pévèle,300036627,353402627,3.17295,50.51581
Raimbeaucourt,300036629,353402655,3.0794605,50.4336248
Cagnes-sur-Mer - Square du 8 mai,300036651,353402944,7.148926,43.6598519
Montpellier | Rue Gerhardt,300036927,353405070,3.8684671,43.613884
Eco 23 - Pont Jeanne d'Arc ROUEN,300038476,353417814,1.088070273,49.43792794
Eco 24 - Pont Corneille ROUEN,300038477,353417835,1.09502755,49.43564931
Eco 28 - Pont Jaurès ELBEUF,300038481,353417872,1.010194707,49.29264878
Lyon 5_Montée de Choulans,300040027,353430913,4.819072634,45.75343512
39 rue Lanfranc Caen,300040488,353435886,-0.383609,49.18609
Bram,300040749,353438299,2.12595,43.254314
Imling,300046636,353486612,7.02103,48.72164
Mittersheim,300046637,353486623,6.93374,48.86191
Moussey,300046638,353486634,6.78931,48.67903
rd98 route des dolines,300046909,353489371,7.0633067,43.6206911
Contournement Ouest de Caudry - RD1016,300047107,353491016,3.40147119,50.11634213
Bouvelard Mendès France (Rue du pommier) (du 12/09/2024 au 12/11/2024),300047447,353494594,-0.6313169,48.30640169
Contournement Ouest de Caudry - 1016,300047740,353498063,3.40147119,50.11634213
Ront-Point Emmaüs,300047880,353499375,0.70513933,47.43116352
EV8 Bargemon,300048086,353500533,6.5642849,43.614942
Via Rhôna - Chavanoz,300048590,353505798,5.1719139,45.7797116
8 Pont de Vesle Zelt 3 boucles SD,300049652,353515587,4.02040164,49.25056769
1 Place Aristide Briand,300049653,353515591,4.03882272,49.25733173
12 Place Aristide Briand,300049654,353515595,4.03956871,49.25719431
15B Coulée Verte (Allée des Tilleuls),300049655,353515599,4.029499,49.246016
17A Avenue de Champagne N51,300049656,353515603,4.04458243,49.23964751
17B Avenue de Champagne N51,300049657,353515607,4.0441801,49.23756221
4 Place Aristide Briand,300049658,353515611,4.03921772,49.25711311
5 Pont Fléchambaut vers  Pont (Rue Du Chatelet),300049659,353515612,4.0369569,49.2422511
5 Pont Fléchambaut vers Esplanade,300049660,353515616,4.03650496,49.2419319
8 Pont de Vesle 6 boucles HD,300049661,353515633,4.02095351,49.25055237
8 Pont de Vesle SD 2 boucles,300049662,353515634,4.0210152,49.25058782
