nom_site,id_site,id_flux,longitude,latitude
Magellan vers Ouest (CV0945),200049694,201049694,-1.549402177,47.20878965
Calvaire_vers_Est,200049697,201049697,-1.5606858,47.215454
De_Gaulle_vers_Sud,200049699,201049699,-1.5365165,47.203083
Pont A. Briand vers Sud,200049702,201049702,-1.543435599,47.2115505
Pont_Audibert_amont_vers_SUD,200049710,201049710,-1.54890484,47.20731264
Pont_Audibert_AVAL_vers_SUD,200049711,201049711,-1.5615015,47.203396
Pont_de_Pirmil_vers_Sud (CV0670),200049712,201049712,-1.5426054,47.198135
Pont_de_Pornic_vers_le_Sud (CV0673),200049714,201049714,-1.548994845,47.20137532
Pont_Haudaudine_vers_Sud,200049716,201049716,-1.5554172,47.20899
Calvaire_vers_Ouest,200049721,201049721,-1.560675,47.215527
Libération vers Sud,200049723,201049723,-1.54764533,47.19226426
Philippot_vers_centre,200049726,201049726,-1.5562603,47.211594
La Divatte,200049728,200049728,-1.437754362,47.24519487
Pont Mirabeau OUEST,200049764,200049764,0.700675,47.400189
Cher à Vélo,200049765,200049765,0.73803,47.37114
VV Haubourdin,200049775,251049775,2.98028,50.5927
V_Ouistreham,200049796,353436919,-0.25422,49.26384
Grand Chambéry | G04 - Avenue de Lyon,200049811,200049811,5.91104402,45.56255972
Grand Chambéry | G 06 - Avenue Comte Vert,200049812,200049812,5.908721867,45.57271194
Melle V93,200049822,200049822,-0.14674,46.23269
Coulon,200049823,200049823,-0.56509,46.32777
T 09 - VV Planeurs,200049829,353497633,5.9826,45.55883
T 02 - VV Leysse,200049836,353513902,5.93983,45.56831
T 03 - Parc Buisson Rond,200049837,353514984,5.94013,45.56139
T 01 - Parc du Verney,200049841,200049841,5.91904,45.56887
Paris | Totem 64 Rue de Rivoli,200049843,201049843,2.35211,48.85735
Paris | 87 Avenue de Flandre,200049844,201049844,2.37472,48.88926
Paris | 72 avenue de Flandre,200049845,201049845,2.374872,48.889046
Paris | 243 Boulevard Saint Germain,200050132,201050132,2.32014,48.86179
Rennes | Rue d'Isly V1,200050719,201050719,-1.677528974,48.10644704
Paris | 180 Avenue d'Italie,200056039,201056039,2.35902,48.82024
Paris | 33 avenue des Champs Elysées,200056042,201056042,2.307076,48.869831
Paris | 132 rue Lecourbe,200056044,201056044,2.30115,48.84216
Paris | Pont des Invalides N-S,200056223,201056223,2.310345,48.86284
Paris | Pont Charles De Gaulle,200056329,201056329,2.36811,48.84223
Paris | 36 quai de Grenelle,200056330,201056330,2.28589,48.85204
Paris | 38 rue Turbigo,200056334,201056334,2.35358,48.86521
Paris | Quai d'Orsay,200056335,201056335,2.31179,48.86288
Paris | 27 quai de la Tournelle,200056336,201056336,2.35423,48.85013
Paris | Totem 85 quai d'Austerlitz,200057329,201057329,2.36729,48.84201
Paris | Totem 73 boulevard de Sébastopol,200057445,201057445,2.35096,48.86377
Gétigné,200057450,200057450,-1.268579852,47.0863511
Soudan,200057451,200057451,-1.32344,47.73012
Laneuveville-devant-Nancy,200057458,200057458,6.21013,48.66979
Pagny-sur-Moselle,200057459,200057459,6.03073,48.99286
V_Sallenelles,200057469,251057469,-0.23114,49.26464
ObservaLoire,200057470,200057470,0.75739,47.40798
Quai de la Loire,200057472,200057472,0.708599389,47.39700202
(Echirolles) Digue - Comboire V64,200057474,353653581,5.698,45.15477
(Grenoble) Boulevard Maréchal Lyautey,200057476,353347430,5.72924,45.18572
Compiègne,200057489,251057489,2.77841,49.38442
Rainvilliers,200057505,251057505,2.00991,49.40851
Lyon 8_Challemel-Lacour_Champagneux_ID2256-2257,300014589,353244995,4.850324392,45.72925098
55 bd Paul Vaillant Couturier,300014623,353245466,2.44512,48.86649
Vaulx en Velin_Pont de la Soie_ID2252-2253_3G,300014769,353246437,4.93241,45.77127
Quai Valin,300014836,353246823,-1.150573926,46.15777042
Vénissieux_Passerelle Puizot_J.Guesde_ID2149-2150_,300015067,353251563,4.884758681,45.72034524
Quend Avenue Renard,300015390,353253628,1.55997,50.32066
La Mollière,300015402,353253740,1.52776,50.20612
Totem Mulhouse,300015531,353254683,7.3272122,47.744508
L'épine,300015580,353254965,-2.25858,46.98425
La houssiniere,300015581,353254976,-2.26881,47.00924
Bernay,300015819,353256622,0.60383,49.08266
Le Neubourg,300015821,353256650,0.90729,49.15444
139 rue Etienne Marcel,300015837,353256727,2.423644066,48.85729541
15 av Pasteur vers Chavaux,300015840,353256736,2.433267832,48.8685425
16 Avenue Gabriel PERI,300015841,353256745,2.43966,48.85747
(Grenoble) Cours Lafontaine / Afficheur,300016129,353258714,5.724048,45.18778
Villeurbanne_E.Zola_H.Barbusse_ID1605-1606_,300016140,353424765,4.879774765,45.76942603
Villeurbanne_11 Novembre_Rossellini_ID467-468_,300016141,353258804,4.86229514,45.77946754
Voie verte Rue des Forts,300016231,353259417,2.377456427,51.01816212
Voie verte S9 Leffrinckoucke,300016232,353259425,2.444458808,51.05419683
Bd Malakoff vers Est (CV0948),300016303,353259899,-1.536085634,47.21293295
Quai Ceneray vers Est (CV0994),300016307,353259903,-1.552471522,47.2209728
Kennedy vers Ouest (CV0989),300016313,353259911,-1.545296065,47.21682619
Pont Tabarly vers Sud (CV0980) Piste,300016316,353259914,-1.529577648,47.21336658
Tremie vers Est (CV0987),300016320,353259918,-1.544571763,47.21708613
Strasbourg | Rue du Faubourg de Pierre,300016385,353260390,7.745207864,48.58925923
Strasbourg | Allée du Schluthfeld,300016388,353260399,7.753304415,48.57088971
Strasbourg | Place du Corbeau,300016389,353260402,7.751199864,48.57921114
Strasbourg | Route des Romains Nord,300016393,353260414,7.721448807,48.58053352
Strasbourg | Place de Haguenau (Kablé/Bischwiller),300016403,353260459,7.743997971,48.59231803
Strasbourg | Avenue de l'Europe,300016410,353260515,7.774024452,48.59517757
Strasbourg | Av.Rhin (coté Rhin Napoléon),300016418,353260535,7.78701001,48.57111678
Strasbourg | Av. Rhin (coté Petit Rhin),300016419,353260538,7.786559485,48.57109032
Strasbourg | Rue du Rhin Napoléon / Av. Rhin,300016420,353260541,7.785606544,48.57004838
Strasbourg | Route du Polygone,300016422,353260547,7.757007841,48.56910708
Strasbourg | Rue de la Montagne-Verte,300016425,353260558,7.733721073,48.56965408
Strasbourg | Piste Jean Robic,300016426,353260561,7.732953429,48.59022711
Sarreguemines,300017199,353265335,7.09444,49.09216
Rue de Buffon,300017736,353640459,0.69083,47.39298
Rue Edouard Vaillant,300017737,353269350,0.696156621,47.38870396
Bordeaux | 27 Cours Clémenceau,300018062,353271442,-0.579228,44.8430068
Bordeaux | 34 Avenue de Paris,300018071,353271470,-0.5124019,44.8701089
Bordeaux | 19 Avenue Jean Zay,300018072,353271473,-0.5139069,44.8541199
Bordeaux | Avenue Thouars - Marne,300018074,353271487,-0.5921102,44.7939762
av des belges droite,300018932,353277011,5.44355582,43.52431293
Av des belges gauche,300018933,353277025,5.443377435,43.5244659
Bourg-Philippe - CHEMAZÉ,300019359,353279656,-0.80249,47.76782
Alexandre III - OE,300019592,353384874,7.039532661,43.54633575
VIERZON,300019830,353283583,2.07355,47.21991
Lac_Kir,300020235,353286328,5.005471045,47.32709618
albert sorel,300020245,353286444,-0.371165,49.178772
Point 0 #2,300020805,353290103,0.71129,47.38211
Vay,300020998,353291325,-1.74655,47.51168
Raon l'Etape,300021084,353292020,6.85475,48.4079
Lyon 2_Trémie Ouest de Perrache_ID310-311_EVO_,300021354,353293848,4.825186729,45.74797099
Lyon 7_Pont de L'Université_ID1151-1152_3G,300021414,353300390,4.836873257,45.75192432
V_Coupesarte,300021470,353294599,0.09981,49.06385
Avenue des Bordées Voie Verte,300021842,353296962,2.376244068,51.04615622
Base Nautique Le Goisil - La Couarde - Ile de Ré,300022006,353539480,-1.426102927,46.20483439
St Laurent du Var - Av. Guynemer,300022077,353635613,7.19788,43.66225
Nice - Av. Thiers,300022078,353635963,7.25876,43.70268
Nice - Rue l'Hôtel des Postes (Alberti),300022085,353635836,7.27125,43.69956
Nice - Rue Blacas,300022097,353635798,7.27013,43.70092
Nice - Rue Chauvain,300022098,353636282,7.27115,43.69823
Nice - Rue Paganini,300022100,353636165,7.26401,43.70368
St Laurent du Var - Promenade Maïcon,300022101,353635584,7.198,43.6626
Bron_J.Mermoz_L.Terray_ID660-661_,300022185,353299679,4.893845916,45.72948689
André CARRETE,300022399,353410888,0.11809,49.48921
bd strasbourg prefecture,300022400,353411778,0.11292,49.49294
le ponant plage,300022406,353300889,0.08998,49.49966
raoul duval,300022409,353300925,0.1265,49.49018
Southampton,300022411,353410911,0.10702,49.48499
tunnel jenner sud,300022415,353300971,0.13189,49.50264
Quai Colbert,300022417,353410860,0.12428,49.49071
Rue du 329 ème / cimetière ,300022420,353410960,0.12833,49.5042
Rue du 329ème,300022423,353410943,0.11871,49.50259
Georges Lafaurie,300022425,353411753,0.10689,49.49837
Ebersheim,300022466,353301412,7.48445,48.2944
Wolfisheim,300022468,353301436,7.66714,48.57965
Nordhouse,300022470,353301461,7.66576,48.43828
Haguenau sud,300022478,353301564,7.75911,48.79462
Aiffres V93,300022547,353301982,-0.4292,46.30684
St Maixent Ecole V94,300022550,353302008,-0.20877,46.40518
Trignac (RD 144p),300022643,353302633,-2.18358,47.31571
Limbert,300022673,353302819,4.8177,43.94737
Pont Daladier Vélos,300022674,353302830,4.802250073,43.95094044
Bd Guy Mollet vers SUD (CV1042),300022903,353304306,-1.556711197,47.2382922
Monéteau,300023026,353305265,3.57588,47.84425
SN_Rte de la Cote d'Amour (Ex RD92),300023323,353307362,-2.280714512,47.25910679
SN_Bld de la fraternité (N°10),300023326,353307386,-2.2170393,47.2831203
SN_Pont de la Matte (Est),300023329,353307409,-2.210075855,47.28690022
SN_Pont de la Matte (Ouest),300023330,353307423,-2.21026,47.2869813
Piste Dpt-SMG (Rue du Pin),300023332,353307436,-2.173522711,47.34108378
(Saint Martin d'Hères) Campus universitaire,300023351,353478805,5.76946,45.18633
Av des Minimes vers Rue Jammes,300023935,353310848,1.4369798,43.6171136
Pont de Blagnac vers Toulouse,300023938,353354081,1.3996769,43.6247583
Av Etienne Billières vers Place Jean Diebol,300023939,353310862,1.4295773,43.5976781
Echillais,300024269,353312937,-0.96362114,45.91471321
Epagny,300025029,353317699,6.08658,45.92455
"Av. Camille Pujol - 12, 31500 Toulouse",300025615,353321298,1.4592856,43.6015616
"Av. de Grande Bretagne - 25, 31300 Toulouse",300025616,353321299,1.4212025,43.5972642
Av. Jean Rieux paire,300025619,353321302,1.4575,43.59811
Av. Saint Exupery paire,300025621,353321314,1.4614105,43.5873245
"Rte de Saint-Simon - 392, 31300 Toulouse",300025622,353321315,1.416798,43.5903931
VANNES - EcoDisplay Tohannic,300026176,353325014,-2.744538188,47.64428121
Avenue de Bretagne,300027613,353335126,-2.78756,48.49265
Les Andelys,300028223,353339911,1.401357651,49.23505783
Buhl,300028407,353341432,7.1765136,47.936159
Av d Arches dir CHA,300028854,353345663,4.71971,49.76509
Av d Arches dir HDV,300028855,353345664,4.71949,49.76505
Pont de la Victoire,300028858,353462097,4.7185,49.75849
Voie verte Mohon>Picasso - Parking Picasso,300028859,353345719,4.72201,49.75701
Voie verte Passerelle MAZARIN,300028860,353345730,4.72124,49.75817
"Annecy, Quai Eustache Chappuis",300029083,353347259,6.12774,45.9007
Briouze,300029170,353347910,-0.37747,48.68511
Magny-le-Désert,300029172,353347927,-0.35652,48.58299
Forêt des Andaines,300029174,353347952,-0.39405,48.57111
Poses,300029863,353352771,1.25224,49.29985
poitiers fontaine,300030159,353355222,0.29411,46.54875
Passerelle Ile Balzac,300030276,353356085,0.7114218,47.374092
Rue Émile Baudot,300030278,353356108,0.6985195,47.3437207
SàV (Elbeuf),300030361,353356821,1.014702,49.292529
SàV (Belbeuf),300030363,353356838,1.124686,49.39003
Rochefort lagunage,300030384,353357058,-0.992334686,45.92592453
Piste av de la libération vers ville,300030574,353358362,2.38756,51.04623
Piste avenue de la Libération vers plage,300030575,353358370,2.387815118,51.04665536
Piste av. de la mer vers ville,300030576,353358377,2.3772525,51.0347708
Piste Av. de le mer vers plage,300030577,353358381,2.40186,51.03374
Voie verte boulevard des Fédérés,300030578,353358389,2.308727503,51.00804391
Jaurès 2,300030593,353358492,4.89538,44.94047
République 1,300030602,353358538,4.86921,44.93807
180 Av Jean Jaurès S1 / OUT  4020,300030638,353358785,2.4046888,48.9152393
227 Rue Jean Jaurès  S2 / IN 4020,300030639,353358786,2.4049,48.91547
36 Av  Jean Lolive OUT/S1  4018,300030640,353358787,2.40048,48.89075
Av  Jean Lolive  IN / S2  4018,300030641,353358788,2.40048,48.89081
Face au 14 Av de 18 juin 1940  S2,300030643,353358800,2.3074407,48.9532328
Hinsingen,300030667,353359046,7.0256724,48.942734
11_DFCI Les Combots,300030709,353359328,-1.138581634,45.6682851
Av de Séville,300030813,353360140,7.537674665,47.60597931
Nohic,300030825,353360260,1.44374,43.88372
Bressols,300030828,353360294,1.33988,43.96008
Lyon 9_L.Dieblod_Claire_3G_EN TRAVAUX,300030842,353360426,4.801390171,45.77778931
Passerelle Le Vanneau Irleau,300031095,353362472,-0.667054653,46.31641745
Montpellier | Allée de la Méditerrannée,300031138,353362814,3.89867,43.59888
Voie verte - Parking cinéma,300031360,353364481,-1.195856,48.352007
Paris | 72 boulevard Brune NO-SE,300031365,353364500,2.314274,48.82561
Paris | 9 boulevard Jourdan O-E,300031368,353364503,2.34173,48.81964
Voie Verte Le Vaudreuil,300031688,353366754,1.20274,49.25145
Voie Verte les Damps rte Eure,300031689,353366768,1.177663207,49.30342647
Voie Verte Louviers Canal,300031690,353366782,1.17949,49.21424
Noeveillard / Juin,300032097,353370058,-2.112773359,47.11109897
Magenta - Bord de Marne,300032968,353376717,3.96145,49.05442
Pont Gütersloh - Châteauroux,300033251,353378565,1.687444746,46.8144594
76260 Eu,300033969,353383394,1.4204309,50.0361872
76260 Saint-Rémy-Boscrocourt,300033970,353383408,1.3879296,50.014894
Lyon 6_Grande Bretagne,300036206,353399270,4.841132968,45.77302277
Merignies vélo,300036625,353402613,3.1122067,50.5013013
Montpellier | Route de Nîmes,300036919,353405048,3.9295381,43.637601
Montpellier | Avenue George Frêche vers Montpellier,300036932,353405079,3.93327,43.57926
TOTEM Rue Jeanne d'Arc,300037984,353414168,6.17218405,48.68543765
Rue Jeanne d'Arc,300037985,353414177,6.1778536,48.677074
Passerelle de la Hartière,300038381,353416985,1.92913,47.93505
Piste Rte d'Orléans,300038386,353417023,1.8460926,47.9150345
Pont Cotelle bande cyclable,300038387,353417027,1.920862,47.859722
Pont de l'EUROPE Est,300038390,353417053,1.87636,47.89344
Pont George V (Piste cyclable),300038393,353417069,1.904174164,47.89786133
Recherche Scientifique,300038396,353417085,1.94545,47.84369
PDL-Montjoie Nouvelle entrée Est,300038398,353417099,1.992899224,47.89050602
Eco 00 - Quai du Havre ROUEN,300038451,353417546,1.0880717,49.4393087
Eco 02 - Chemin du Halage SOTTEVILLE,300038454,353417567,1.11105,49.4155
Eco 07 - Sente des Forrieres BOIS GUILLAUME,300038460,353417616,1.12455,49.48484
Eco 09 - Avenue des Canadiens GRAND QUEVILLY,300038462,353417638,1.06419,49.40027
Eco 13 - Route de Lyons La Forêt ROUEN,300038466,353417695,1.133990117,49.43633122
Eco 14 - Quai Pre Aux Loups AMFREVILLE,300038467,353417706,1.11013,49.42832
Eco 15 - Chemin du Halage ELBEUF,300038468,353417717,1.029630303,49.29273965
Eco 18 - Avenue Jacques Cartier ROUEN,300038471,353417750,1.0868,49.43589
Eco 19 - Bords de Seine SAHURS,300038472,353417761,0.932053216,49.35495717
Eco 21 - Rue Grand Pont ROUEN,300038474,353417784,1.092818929,49.43959742
Eco 25 - Rue d'Elbeuf ROUEN,300038478,353417848,1.0837936,49.42699
Eco 26 - Avenue Pasteur ROUEN,300038479,353417856,1.078118607,49.44306314
Pont de Witry Est,300038697,353419249,4.0653417,49.2671328
Etrelles,300039525,353426686,-1.18245,48.05701
4026 Av de Stalingrad S2 bagnolet,300039582,353427094,2.4304225,48.8716941
4027  rd 115 H Barbusse S1 Bobigny,300039584,353427114,2.43198473,48.9105638
Attigny,300039671,353427989,4.5580955,49.4833104
Biermes,300039672,353428003,4.38561324,49.49090967
Avenue de l'Université,300039737,353428592,5.0897784,47.313377
Avenue Rolland Carraz dir. Dijon,300039738,353428593,5.016247183,47.29305222
Canal de Bourgogne,300039740,353428598,5.038976,47.29532
Route de Dijon,300039743,353428623,5.052845,47.298603
Saint Apollinaire,300039744,353428639,5.079208016,47.33049002
Lyon 4_Quai Joseph Gillet,300040029,353430935,4.812443554,45.78129767
(Le Versoud) Voie Verte - V64,300041952,353447557,5.852687359,45.22987657
(Moirans) Avenue Joseph Trabbia,300041953,353447565,5.568649471,45.32437928
(St Egrève) Zone Artisanale,300041957,353455543,5.681514144,45.21718307
Bordeaux | 199 Blv Roosevelt vers Blv Albert 1er,300042029,353448076,-0.5731902,44.815035
Bordeaux | Mairie de Cenon,300042031,353448080,-0.5308736,44.8579033
Camping Audenge - Route de Bordeaux,300048775,353507538,-1.005664766,44.68397701
Terves V93,300050137,353520688,-0.503024161,46.82530597
